statefip,stateName,stateabbrev,area,MSAname,countyfip,township,county_town_name,county_town_BLSname
48,Texas,TX,19100,"Dallas-Fort Worth-Arlington, TX",085,000,Collin County,Collin County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,087,000,Collingsworth County,Collingsworth County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,089,000,Colorado County,Colorado County
48,Texas,TX,41700,"San Antonio-New Braunfels, TX",091,000,Comal County,Comal County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,093,000,Comanche County,Comanche County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,095,000,Concho County,Concho County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,097,000,Cooke County,Cooke County
48,Texas,TX,28660,"Killeen-Temple, TX",099,000,Coryell County,Coryell County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,101,000,Cottle County,Cottle County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,103,000,Crane County,Crane County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,105,000,Crockett County,Crockett County
48,Texas,TX,31180,"Lubbock, TX",107,000,Crosby County,Crosby County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,109,000,Culberson County,Culberson County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,111,000,Dallam County,Dallam County
48,Texas,TX,19100,"Dallas-Fort Worth-Arlington, TX",113,000,Dallas County,Dallas County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,115,000,Dawson County,Dawson County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,123,000,DeWitt County,DeWitt County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,117,000,Deaf Smith County,Deaf Smith County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,119,000,Delta County,Delta County
48,Texas,TX,19100,"Dallas-Fort Worth-Arlington, TX",121,000,Denton County,Denton County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,125,000,Dickens County,Dickens County
48,Texas,TX,4800005,Border Region of Texas nonmetropolitan area,127,000,Dimmit County,Dimmit County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,129,000,Donley County,Donley County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,131,000,Duval County,Duval County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,133,000,Eastland County,Eastland County
48,Texas,TX,36220,"Odessa, TX",135,000,Ector County,Ector County
48,Texas,TX,4800005,Border Region of Texas nonmetropolitan area,137,000,Edwards County,Edwards County
48,Texas,TX,21340,"El Paso, TX",141,000,El Paso County,El Paso County
48,Texas,TX,19100,"Dallas-Fort Worth-Arlington, TX",139,000,Ellis County,Ellis County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,143,000,Erath County,Erath County
48,Texas,TX,47380,"Waco, TX",145,000,Falls County,Falls County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,147,000,Fannin County,Fannin County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,149,000,Fayette County,Fayette County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,151,000,Fisher County,Fisher County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,153,000,Floyd County,Floyd County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,155,000,Foard County,Foard County
48,Texas,TX,26420,"Houston-The Woodlands-Sugar Land, TX",157,000,Fort Bend County,Fort Bend County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,159,000,Franklin County,Franklin County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,161,000,Freestone County,Freestone County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,163,000,Frio County,Frio County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,165,000,Gaines County,Gaines County
48,Texas,TX,26420,"Houston-The Woodlands-Sugar Land, TX",167,000,Galveston County,Galveston County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,169,000,Garza County,Garza County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,171,000,Gillespie County,Gillespie County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,173,000,Glasscock County,Glasscock County
48,Texas,TX,47020,"Victoria, TX",175,000,Goliad County,Goliad County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,177,000,Gonzales County,Gonzales County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,179,000,Gray County,Gray County
48,Texas,TX,43300,"Sherman-Denison, TX",181,000,Grayson County,Grayson County
48,Texas,TX,30980,"Longview, TX",183,000,Gregg County,Gregg County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,185,000,Grimes County,Grimes County
48,Texas,TX,41700,"San Antonio-New Braunfels, TX",187,000,Guadalupe County,Guadalupe County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,189,000,Hale County,Hale County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,191,000,Hall County,Hall County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,193,000,Hamilton County,Hamilton County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,195,000,Hansford County,Hansford County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,197,000,Hardeman County,Hardeman County
48,Texas,TX,13140,"Beaumont-Port Arthur, TX",199,000,Hardin County,Hardin County
48,Texas,TX,26420,"Houston-The Woodlands-Sugar Land, TX",201,000,Harris County,Harris County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,203,000,Harrison County,Harrison County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,205,000,Hartley County,Hartley County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,207,000,Haskell County,Haskell County
48,Texas,TX,12420,"Austin-Round Rock, TX",209,000,Hays County,Hays County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,211,000,Hemphill County,Hemphill County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,213,000,Henderson County,Henderson County
48,Texas,TX,32580,"McAllen-Edinburg-Mission, TX",215,000,Hidalgo County,Hidalgo County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,217,000,Hill County,Hill County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,219,000,Hockley County,Hockley County
48,Texas,TX,19100,"Dallas-Fort Worth-Arlington, TX",221,000,Hood County,Hood County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,223,000,Hopkins County,Hopkins County
48,Texas,TX,4800003,Big Thicket Region of Texas nonmetropolitan area,225,000,Houston County,Houston County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,227,000,Howard County,Howard County
48,Texas,TX,21340,"El Paso, TX",229,000,Hudspeth County,Hudspeth County
48,Texas,TX,19100,"Dallas-Fort Worth-Arlington, TX",231,000,Hunt County,Hunt County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,233,000,Hutchinson County,Hutchinson County
48,Texas,TX,41660,"San Angelo, TX",235,000,Irion County,Irion County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,237,000,Jack County,Jack County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,239,000,Jackson County,Jackson County
48,Texas,TX,4800003,Big Thicket Region of Texas nonmetropolitan area,241,000,Jasper County,Jasper County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,243,000,Jeff Davis County,Jeff Davis County
48,Texas,TX,13140,"Beaumont-Port Arthur, TX",245,000,Jefferson County,Jefferson County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,247,000,Jim Hogg County,Jim Hogg County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,249,000,Jim Wells County,Jim Wells County
48,Texas,TX,19100,"Dallas-Fort Worth-Arlington, TX",251,000,Johnson County,Johnson County
48,Texas,TX,10180,"Abilene, TX",253,000,Jones County,Jones County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,255,000,Karnes County,Karnes County
48,Texas,TX,19100,"Dallas-Fort Worth-Arlington, TX",257,000,Kaufman County,Kaufman County
48,Texas,TX,41700,"San Antonio-New Braunfels, TX",259,000,Kendall County,Kendall County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,261,000,Kenedy County,Kenedy County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,263,000,Kent County,Kent County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,265,000,Kerr County,Kerr County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,267,000,Kimble County,Kimble County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,269,000,King County,King County
48,Texas,TX,4800005,Border Region of Texas nonmetropolitan area,271,000,Kinney County,Kinney County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,273,000,Kleberg County,Kleberg County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,275,000,Knox County,Knox County
48,Texas,TX,4800005,Border Region of Texas nonmetropolitan area,283,000,La Salle County,La Salle County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,277,000,Lamar County,Lamar County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,279,000,Lamb County,Lamb County
48,Texas,TX,28660,"Killeen-Temple, TX",281,000,Lampasas County,Lampasas County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,285,000,Lavaca County,Lavaca County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,287,000,Lee County,Lee County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,289,000,Leon County,Leon County
48,Texas,TX,26420,"Houston-The Woodlands-Sugar Land, TX",291,000,Liberty County,Liberty County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,293,000,Limestone County,Limestone County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,295,000,Lipscomb County,Lipscomb County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,297,000,Live Oak County,Live Oak County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,299,000,Llano County,Llano County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,301,000,Loving County,Loving County
48,Texas,TX,31180,"Lubbock, TX",303,000,Lubbock County,Lubbock County
48,Texas,TX,31180,"Lubbock, TX",305,000,Lynn County,Lynn County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,313,000,Madison County,Madison County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,315,000,Marion County,Marion County
48,Texas,TX,33260,"Midland, TX",317,000,Martin County,Martin County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,319,000,Mason County,Mason County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,321,000,Matagorda County,Matagorda County
48,Texas,TX,4800005,Border Region of Texas nonmetropolitan area,323,000,Maverick County,Maverick County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,307,000,McCulloch County,McCulloch County
48,Texas,TX,47380,"Waco, TX",309,000,McLennan County,McLennan County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,311,000,McMullen County,McMullen County
48,Texas,TX,41700,"San Antonio-New Braunfels, TX",325,000,Medina County,Medina County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,327,000,Menard County,Menard County
48,Texas,TX,33260,"Midland, TX",329,000,Midland County,Midland County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,331,000,Milam County,Milam County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,333,000,Mills County,Mills County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,335,000,Mitchell County,Mitchell County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,337,000,Montague County,Montague County
48,Texas,TX,26420,"Houston-The Woodlands-Sugar Land, TX",339,000,Montgomery County,Montgomery County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,341,000,Moore County,Moore County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,343,000,Morris County,Morris County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,345,000,Motley County,Motley County
48,Texas,TX,4800003,Big Thicket Region of Texas nonmetropolitan area,347,000,Nacogdoches County,Nacogdoches County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,349,000,Navarro County,Navarro County
48,Texas,TX,13140,"Beaumont-Port Arthur, TX",351,000,Newton County,Newton County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,353,000,Nolan County,Nolan County
48,Texas,TX,18580,"Corpus Christi, TX",355,000,Nueces County,Nueces County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,357,000,Ochiltree County,Ochiltree County
48,Texas,TX,11100,"Amarillo, TX",359,000,Oldham County,Oldham County
48,Texas,TX,13140,"Beaumont-Port Arthur, TX",361,000,Orange County,Orange County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,363,000,Palo Pinto County,Palo Pinto County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,365,000,Panola County,Panola County
48,Texas,TX,19100,"Dallas-Fort Worth-Arlington, TX",367,000,Parker County,Parker County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,369,000,Parmer County,Parmer County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,371,000,Pecos County,Pecos County
48,Texas,TX,4800003,Big Thicket Region of Texas nonmetropolitan area,373,000,Polk County,Polk County
48,Texas,TX,11100,"Amarillo, TX",375,000,Potter County,Potter County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,377,000,Presidio County,Presidio County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,379,000,Rains County,Rains County
48,Texas,TX,11100,"Amarillo, TX",381,000,Randall County,Randall County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,383,000,Reagan County,Reagan County
48,Texas,TX,4800005,Border Region of Texas nonmetropolitan area,385,000,Real County,Real County
48,Texas,TX,4800002,North Texas Region of Texas nonmetropolitan area,387,000,Red River County,Red River County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,389,000,Reeves County,Reeves County
48,Texas,TX,4800006,Coastal Plains Region of Texas nonmetropolitan area,391,000,Refugio County,Refugio County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,393,000,Roberts County,Roberts County
48,Texas,TX,17780,"College Station-Bryan, TX",395,000,Robertson County,Robertson County
48,Texas,TX,19100,"Dallas-Fort Worth-Arlington, TX",397,000,Rockwall County,Rockwall County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,399,000,Runnels County,Runnels County
48,Texas,TX,30980,"Longview, TX",401,000,Rusk County,Rusk County
48,Texas,TX,4800003,Big Thicket Region of Texas nonmetropolitan area,403,000,Sabine County,Sabine County
48,Texas,TX,4800003,Big Thicket Region of Texas nonmetropolitan area,405,000,San Augustine County,San Augustine County
48,Texas,TX,4800003,Big Thicket Region of Texas nonmetropolitan area,407,000,San Jacinto County,San Jacinto County
48,Texas,TX,18580,"Corpus Christi, TX",409,000,San Patricio County,San Patricio County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,411,000,San Saba County,San Saba County
48,Texas,TX,4800004,Hill Country Region of Texas nonmetropolitan area,413,000,Schleicher County,Schleicher County
48,Texas,TX,4800001,West Texas Region of Texas nonmetropolitan area,415,000,Scurry County,Scurry County
